data,hora,produto,categoria_produto,preco_unitario,quantidade,valor_total,vendedor,tipo_contrato
2022-06-18,12:52,Cenoura,Legumes,5.97,1,5.97,Eduarda Lopes,part-time 30h
2022-06-18,18:31,Puré de Tomate,Legumes,5.08,2,10.16,Carla Mendes,part-time 30h
2022-06-18,15:38,Cenoura,Legumes,4.98,2,9.96,Gabriela Pinto,part-time 25h
2022-06-19,15:02,Pimento Amarelo,Legumes,5.28,5,26.4,Ana Silva,full-time
2022-06-19,17:55,Beterraba,Legumes,4.45,2,8.9,Bruno Costa,full-time
2022-06-19,10:44,Feijão Preto,Legumes,4.47,1,4.47,Bruno Costa,full-time
2022-06-19,17:57,Puré de Tomate,Legumes,4.41,1,4.41,Diogo Rocha,part-time 30h
2022-06-19,14:48,Ervilha com Cenoura,Legumes,3.83,2,7.66,Carla Mendes,part-time 30h
2022-06-19,14:38,Chucrute,Legumes,4.82,1,4.82,Diogo Rocha,part-time 30h
2022-06-19,17:04,Pimento Assado,Legumes,4.85,3,14.55,Bruno Costa,full-time
2022-06-19,14:57,Abóbora,Legumes,2.61,4,10.44,Diogo Rocha,part-time 30h
2022-06-19,13:19,Soja,Legumes,2.61,4,10.44,Bruno Costa,full-time
2022-06-19,20:11,Berinjela,Legumes,3.32,2,6.64,Diogo Rocha,part-time 30h
2022-06-19,19:30,Legumes Grelhados,Legumes,4.96,1,4.96,Ana Silva,full-time
2022-06-19,16:38,Espinafre,Legumes,4.67,4,18.68,Eduarda Lopes,part-time 30h
2022-06-19,20:34,Legumes Grelhados,Legumes,5.96,2,11.92,Carla Mendes,part-time 30h
2022-06-19,17:16,Pimento Amarelo,Legumes,2.77,4,11.08,Ana Silva,full-time
2022-06-20,20:02,Lentilha,Legumes,4.63,4,18.52,Diogo Rocha,part-time 30h
2022-06-20,14:52,Ervilha com Cenoura,Legumes,2.95,3,8.85,Diogo Rocha,part-time 30h
2022-06-20,12:09,Cogumelos,Legumes,5.2,5,26.0,Eduarda Lopes,part-time 30h
2022-06-20,9:09,Alcachofra,Legumes,4.47,1,4.47,Carla Mendes,part-time 30h
2022-06-20,11:09,Grão de Bico,Legumes,5.74,4,22.96,Bruno Costa,full-time
2022-06-20,12:53,Milho Picante,Legumes,5.11,5,25.55,Gabriela Pinto,part-time 25h
2022-06-20,15:04,Milho Baby,Legumes,5.72,3,17.16,Carla Mendes,part-time 30h
2022-06-20,11:52,Abóbora,Legumes,5.92,3,17.76,Gabriela Pinto,part-time 25h
2022-06-20,19:58,Milho Picante,Legumes,2.53,4,10.12,Diogo Rocha,part-time 30h
2022-06-20,17:47,Mix Orgânico,Legumes,4.39,1,4.39,Ana Silva,full-time
2022-06-20,16:23,Pimento Amarelo,Legumes,5.75,3,17.25,Ana Silva,full-time
2022-06-21,12:10,Abobrinha,Legumes,2.71,1,2.71,Eduarda Lopes,part-time 30h
2022-06-21,17:14,Milho Doce,Legumes,5.19,2,10.38,Bruno Costa,full-time
2022-06-21,12:36,Ervilha com Cenoura,Legumes,2.07,3,6.21,Diogo Rocha,part-time 30h
2022-06-21,12:25,Berinjela,Legumes,4.75,3,14.25,Ana Silva,full-time
2022-06-21,16:30,Cogumelos,Legumes,2.16,2,4.32,Fábio Nunes,part-time 25h
2022-06-21,9:50,Milho Picante,Legumes,5.78,5,28.9,Bruno Costa,full-time
2022-06-21,14:08,Pimento Assado,Legumes,4.82,3,14.46,Bruno Costa,full-time
2022-06-22,17:52,Mistura de Legumes,Legumes,4.23,2,8.46,Diogo Rocha,part-time 30h
2022-06-22,10:17,Pimento Vermelho,Legumes,4.68,1,4.68,Fábio Nunes,part-time 25h
2022-06-22,13:11,Cogumelos,Legumes,2.27,1,2.27,Eduarda Lopes,part-time 30h
2022-06-22,14:31,Puré de Tomate,Legumes,3.72,5,18.6,Eduarda Lopes,part-time 30h
2022-06-22,18:50,Ervilha com Cenoura,Legumes,3.68,4,14.72,Ana Silva,full-time
2022-06-23,12:37,Couve Flor,Legumes,4.54,3,13.62,Gabriela Pinto,part-time 25h
2022-06-23,14:16,Chucrute,Legumes,3.52,1,3.52,Eduarda Lopes,part-time 30h
2022-06-23,16:15,Milho Doce,Legumes,4.39,4,17.56,Diogo Rocha,part-time 30h
2022-06-23,18:28,Mistura de Legumes,Legumes,2.33,2,4.66,Ana Silva,full-time
2022-06-23,9:17,Mix Mediterrâneo,Legumes,3.76,2,7.52,Diogo Rocha,part-time 30h
2022-06-24,15:10,Legumes Grelhados,Legumes,2.64,5,13.2,Ana Silva,full-time
2022-06-24,18:58,Pepino em Conserva,Legumes,4.57,2,9.14,Fábio Nunes,part-time 25h
2022-06-24,9:33,Couve Flor,Legumes,3.7,3,11.1,Ana Silva,full-time
2022-06-24,18:10,Lentilha Vermelha,Legumes,3.4,2,6.8,Gabriela Pinto,part-time 25h
2022-06-24,10:43,Couve Flor,Legumes,5.65,4,22.6,Eduarda Lopes,part-time 30h
2022-06-24,16:00,Legumes Grelhados,Legumes,2.59,5,12.95,Diogo Rocha,part-time 30h
2022-06-24,10:55,Chucrute,Legumes,2.16,1,2.16,Carla Mendes,part-time 30h
2022-06-24,16:27,Feijão Vermelho,Legumes,2.42,2,4.84,Diogo Rocha,part-time 30h
2022-06-24,20:42,Mix Asiático,Legumes,5.88,4,23.52,Diogo Rocha,part-time 30h
2022-06-24,15:30,Alho em Conserva,Legumes,3.84,1,3.84,Bruno Costa,full-time
2022-06-24,19:04,Abobrinha,Legumes,4.73,4,18.92,Ana Silva,full-time
2022-06-25,12:52,Ervilha com Cenoura,Legumes,2.37,4,9.48,Fábio Nunes,part-time 25h
2022-06-25,20:53,Puré de Tomate,Legumes,2.8,1,2.8,Ana Silva,full-time
2022-06-25,12:15,Cogumelos,Legumes,5.17,2,10.34,Gabriela Pinto,part-time 25h
2022-06-25,17:53,Feijão Vermelho,Legumes,2.37,1,2.37,Diogo Rocha,part-time 30h
2022-06-25,15:05,Abobrinha,Legumes,3.88,1,3.88,Ana Silva,full-time
2022-06-25,13:23,Pimento Assado,Legumes,4.16,2,8.32,Diogo Rocha,part-time 30h
2022-06-25,20:57,Pimento Assado,Legumes,5.15,1,5.15,Eduarda Lopes,part-time 30h
2022-06-25,17:46,Mistura de Legumes,Legumes,5.36,5,26.8,Ana Silva,full-time
2022-06-25,20:01,Grão de Bico,Legumes,5.91,5,29.55,Gabriela Pinto,part-time 25h
2022-06-25,15:53,Mix Mediterrâneo,Legumes,5.84,5,29.2,Eduarda Lopes,part-time 30h
2022-06-25,9:03,Feijão Preto,Legumes,3.94,1,3.94,Bruno Costa,full-time
2022-06-25,17:27,Couve Flor,Legumes,2.44,4,9.76,Eduarda Lopes,part-time 30h
2022-06-25,19:02,Pimento Amarelo,Legumes,3.03,4,12.12,Eduarda Lopes,part-time 30h
2022-06-26,18:58,Milho Baby,Legumes,3.45,2,6.9,Fábio Nunes,part-time 25h
2022-06-26,12:51,Lentilha Vermelha,Legumes,5.86,3,17.58,Carla Mendes,part-time 30h
2022-06-26,16:19,Lentilha,Legumes,3.74,4,14.96,Ana Silva,full-time
2022-06-26,12:23,Mistura de Legumes,Legumes,4.27,4,17.08,Bruno Costa,full-time
2022-06-26,10:11,Espinafre,Legumes,4.72,1,4.72,Eduarda Lopes,part-time 30h
2022-06-26,19:05,Palmito,Legumes,4.13,4,16.52,Carla Mendes,part-time 30h
2022-06-26,11:03,Milho Doce,Legumes,3.89,5,19.45,Ana Silva,full-time
2022-06-26,9:21,Milho Picante,Legumes,4.53,4,18.12,Fábio Nunes,part-time 25h
2022-06-26,10:18,Jardineira de Legumes,Legumes,4.59,3,13.77,Gabriela Pinto,part-time 25h
2022-06-27,13:37,Feijão Vermelho,Legumes,3.85,3,11.55,Fábio Nunes,part-time 25h
2022-06-27,19:38,Cogumelos,Legumes,5.11,2,10.22,Bruno Costa,full-time
2022-06-27,9:50,Mix Asiático,Legumes,2.09,3,6.27,Carla Mendes,part-time 30h
2022-06-27,17:44,Alho em Conserva,Legumes,2.57,1,2.57,Carla Mendes,part-time 30h
2022-06-27,13:17,Alcachofra,Legumes,3.33,4,13.32,Fábio Nunes,part-time 25h
2022-06-27,10:03,Pimento Amarelo,Legumes,5.08,2,10.16,Diogo Rocha,part-time 30h
2022-06-27,17:36,Tomate Pelado,Legumes,5.83,3,17.49,Fábio Nunes,part-time 25h
2022-06-27,14:31,Cogumelos,Legumes,3.34,5,16.7,Carla Mendes,part-time 30h
2022-06-27,16:41,Milho Baby,Legumes,4.5,1,4.5,Carla Mendes,part-time 30h
2022-06-27,18:54,Milho Doce,Legumes,4.56,2,9.12,Gabriela Pinto,part-time 25h
2022-06-27,16:05,Beterraba,Legumes,5.07,1,5.07,Eduarda Lopes,part-time 30h
2022-06-27,17:06,Ervilha com Cenoura,Legumes,4.7,5,23.5,Gabriela Pinto,part-time 25h
2022-06-27,10:27,Soja,Legumes,4.91,1,4.91,Fábio Nunes,part-time 25h
2022-06-28,11:51,Milho Baby,Legumes,3.84,2,7.68,Gabriela Pinto,part-time 25h
2022-06-28,19:32,Feijão Frade,Legumes,5.47,5,27.35,Eduarda Lopes,part-time 30h
2022-06-28,11:39,Mix Orgânico,Legumes,4.12,5,20.6,Carla Mendes,part-time 30h
2022-06-28,18:34,Chucrute,Legumes,3.55,4,14.2,Carla Mendes,part-time 30h
2022-06-28,11:37,Tomate Seco,Legumes,2.41,5,12.05,Ana Silva,full-time
2022-06-28,18:26,Tomate Pelado,Legumes,3.09,4,12.36,Bruno Costa,full-time
2022-06-28,11:28,Ervilha,Legumes,4.92,1,4.92,Bruno Costa,full-time
2022-06-28,9:05,Pimento Vermelho,Legumes,4.03,4,16.12,Ana Silva,full-time
2022-06-29,9:30,Mix Orgânico,Legumes,3.57,4,14.28,Gabriela Pinto,part-time 25h
2022-06-29,11:53,Jardineira de Legumes,Legumes,4.69,4,18.76,Ana Silva,full-time
2022-06-29,17:27,Milho Picante,Legumes,2.15,4,8.6,Gabriela Pinto,part-time 25h
2022-06-29,17:57,Pimento Vermelho,Legumes,4.37,3,13.11,Ana Silva,full-time
2022-06-29,19:52,Feijão Manteiga,Legumes,3.13,5,15.65,Diogo Rocha,part-time 30h
2022-06-29,16:05,Alho em Conserva,Legumes,4.74,1,4.74,Eduarda Lopes,part-time 30h
2022-06-29,11:20,Tomate Pelado,Legumes,3.06,3,9.18,Bruno Costa,full-time
2022-06-29,18:19,Ervilha com Cenoura,Legumes,4.34,2,8.68,Diogo Rocha,part-time 30h
2022-06-29,20:48,Cebola em Conserva,Legumes,5.93,1,5.93,Ana Silva,full-time
2022-06-29,18:20,Brócolis,Legumes,3.06,5,15.3,Carla Mendes,part-time 30h
2022-06-29,18:45,Mistura de Legumes,Legumes,3.68,1,3.68,Eduarda Lopes,part-time 30h
2022-06-29,13:27,Soja,Legumes,3.02,4,12.08,Bruno Costa,full-time
2022-06-29,15:03,Lentilha Vermelha,Legumes,3.38,4,13.52,Carla Mendes,part-time 30h
2022-06-29,14:30,Feijão Manteiga,Legumes,4.1,3,12.3,Carla Mendes,part-time 30h
2022-06-29,12:10,Chucrute,Legumes,4.21,4,16.84,Eduarda Lopes,part-time 30h
2022-06-30,9:29,Cogumelos,Legumes,5.95,5,29.75,Carla Mendes,part-time 30h
2022-06-30,10:50,Brócolis,Legumes,5.98,5,29.9,Fábio Nunes,part-time 25h
2022-06-30,20:54,Mix Mediterrâneo,Legumes,2.73,2,5.46,Gabriela Pinto,part-time 25h
2022-06-30,11:49,Pimento Assado,Legumes,5.98,2,11.96,Diogo Rocha,part-time 30h
2022-06-30,16:13,Alho em Conserva,Legumes,4.36,4,17.44,Ana Silva,full-time
2022-06-30,20:18,Grão de Bico,Legumes,3.63,5,18.15,Bruno Costa,full-time
2022-06-30,14:05,Pimento Assado,Legumes,5.37,3,16.11,Gabriela Pinto,part-time 25h
2022-06-30,12:46,Abobrinha,Legumes,3.89,4,15.56,Gabriela Pinto,part-time 25h
2022-06-30,10:04,Palmito,Legumes,4.69,2,9.38,Fábio Nunes,part-time 25h
2022-06-30,13:43,Beterraba,Legumes,2.65,1,2.65,Eduarda Lopes,part-time 30h
2022-06-30,11:52,Beterraba,Legumes,2.74,2,5.48,Bruno Costa,full-time
2022-07-01,19:39,Feijão Manteiga,Legumes,2.47,3,7.41,Bruno Costa,full-time
2022-07-01,10:32,Espargos,Legumes,5.7,2,11.4,Bruno Costa,full-time
2022-07-01,15:30,Alcachofra,Legumes,4.78,4,19.12,Eduarda Lopes,part-time 30h
2022-07-01,16:29,Cenoura,Legumes,2.25,2,4.5,Diogo Rocha,part-time 30h
2022-07-01,10:17,Feijão Frade,Legumes,4.57,2,9.14,Bruno Costa,full-time
2022-07-01,10:04,Ervilha com Cenoura,Legumes,4.19,5,20.95,Eduarda Lopes,part-time 30h
2022-07-01,11:07,Brócolis,Legumes,2.6,2,5.2,Fábio Nunes,part-time 25h
2022-07-01,18:37,Milho Doce,Legumes,2.45,2,4.9,Diogo Rocha,part-time 30h
2022-07-01,13:15,Chucrute,Legumes,2.02,2,4.04,Carla Mendes,part-time 30h
2022-07-01,17:50,Palmito,Legumes,3.72,1,3.72,Ana Silva,full-time
2022-07-01,9:01,Cenoura,Legumes,2.33,4,9.32,Carla Mendes,part-time 30h
2022-07-02,12:30,Palmito,Legumes,5.01,4,20.04,Gabriela Pinto,part-time 25h
2022-07-02,19:10,Abóbora,Legumes,4.33,4,17.32,Carla Mendes,part-time 30h
2022-07-02,17:37,Pimento Assado,Legumes,3.84,3,11.52,Eduarda Lopes,part-time 30h
2022-07-02,15:25,Ervilha com Cenoura,Legumes,4.18,1,4.18,Eduarda Lopes,part-time 30h
2022-07-02,18:40,Tomate Pelado,Legumes,2.45,1,2.45,Carla Mendes,part-time 30h
2022-07-02,15:32,Pepino em Conserva,Legumes,4.51,4,18.04,Fábio Nunes,part-time 25h
2022-07-02,17:41,Milho Baby,Legumes,4.79,1,4.79,Carla Mendes,part-time 30h
2022-07-02,9:23,Milho Baby,Legumes,3.12,3,9.36,Diogo Rocha,part-time 30h
2022-07-02,17:33,Berinjela,Legumes,5.55,4,22.2,Eduarda Lopes,part-time 30h
2022-07-02,20:49,Puré de Tomate,Legumes,3.79,2,7.58,Eduarda Lopes,part-time 30h
2022-07-02,13:43,Cogumelos,Legumes,3.24,4,12.96,Fábio Nunes,part-time 25h
2022-07-02,18:58,Couve Flor,Legumes,4.3,5,21.5,Fábio Nunes,part-time 25h
2022-07-02,13:27,Tomate Pelado,Legumes,5.94,1,5.94,Diogo Rocha,part-time 30h
2022-07-03,12:27,Jardineira de Legumes,Legumes,2.29,4,9.16,Fábio Nunes,part-time 25h
2022-07-03,12:00,Ervilha,Legumes,2.99,3,8.97,Eduarda Lopes,part-time 30h
2022-07-03,19:20,Alho em Conserva,Legumes,2.98,3,8.94,Eduarda Lopes,part-time 30h
2022-07-03,15:39,Ervilha,Legumes,4.74,4,18.96,Bruno Costa,full-time
2022-07-03,19:41,Milho Doce,Legumes,5.92,2,11.84,Ana Silva,full-time
2022-07-03,19:10,Cenoura,Legumes,4.32,1,4.32,Carla Mendes,part-time 30h
2022-07-03,9:01,Berinjela,Legumes,5.07,4,20.28,Fábio Nunes,part-time 25h
2022-07-03,15:10,Chucrute,Legumes,5.51,1,5.51,Diogo Rocha,part-time 30h
2022-07-03,15:35,Espargos,Legumes,4.83,1,4.83,Gabriela Pinto,part-time 25h
2022-07-03,16:19,Pepino em Conserva,Legumes,3.82,1,3.82,Gabriela Pinto,part-time 25h
2022-07-03,10:44,Legumes Grelhados,Legumes,3.67,1,3.67,Fábio Nunes,part-time 25h
2022-07-03,20:55,Lentilha Vermelha,Legumes,4.68,4,18.72,Gabriela Pinto,part-time 25h
2022-07-03,11:32,Abóbora,Legumes,4.97,3,14.91,Fábio Nunes,part-time 25h
2022-07-03,17:06,Ervilha com Cenoura,Legumes,3.79,3,11.37,Ana Silva,full-time
2022-07-03,17:43,Pimento Vermelho,Legumes,2.48,3,7.44,Carla Mendes,part-time 30h
2022-07-04,17:14,Milho Doce,Legumes,3.06,3,9.18,Ana Silva,full-time
2022-07-04,11:13,Grão de Bico,Legumes,5.56,2,11.12,Eduarda Lopes,part-time 30h
2022-07-04,14:07,Espinafre,Legumes,2.57,5,12.85,Carla Mendes,part-time 30h
2022-07-04,9:13,Ervilha com Cenoura,Legumes,4.64,4,18.56,Bruno Costa,full-time
2022-07-04,14:57,Alcachofra,Legumes,4.21,1,4.21,Eduarda Lopes,part-time 30h
2022-07-04,15:57,Mix Mediterrâneo,Legumes,5.53,3,16.59,Diogo Rocha,part-time 30h
2022-07-04,11:06,Soja,Legumes,3.1,4,12.4,Eduarda Lopes,part-time 30h
2022-07-04,13:30,Milho Baby,Legumes,2.39,2,4.78,Eduarda Lopes,part-time 30h
2022-07-04,15:04,Lentilha,Legumes,2.5,3,7.5,Eduarda Lopes,part-time 30h
2022-07-04,10:48,Pimento Vermelho,Legumes,2.58,2,5.16,Diogo Rocha,part-time 30h
2022-07-04,13:56,Feijão Frade,Legumes,5.12,4,20.48,Diogo Rocha,part-time 30h
2022-07-04,14:26,Ervilha,Legumes,2.03,2,4.06,Carla Mendes,part-time 30h
2022-07-04,16:00,Soja,Legumes,2.76,5,13.8,Diogo Rocha,part-time 30h
2022-07-04,12:49,Abobrinha,Legumes,2.78,1,2.78,Eduarda Lopes,part-time 30h
2022-07-04,16:01,Mistura de Legumes,Legumes,4.28,3,12.84,Bruno Costa,full-time
2022-07-05,15:17,Lentilha,Legumes,5.41,2,10.82,Eduarda Lopes,part-time 30h
2022-07-05,12:21,Soja,Legumes,5.92,4,23.68,Diogo Rocha,part-time 30h
2022-07-05,13:45,Feijão Preto,Legumes,3.56,3,10.68,Bruno Costa,full-time
2022-07-05,19:57,Milho Picante,Legumes,3.49,5,17.45,Gabriela Pinto,part-time 25h
2022-07-05,19:20,Puré de Tomate,Legumes,3.31,1,3.31,Ana Silva,full-time
2022-07-05,13:41,Tomate Pelado,Legumes,3.0,1,3.0,Fábio Nunes,part-time 25h
2022-07-05,13:56,Mix Asiático,Legumes,2.83,5,14.15,Bruno Costa,full-time
2022-07-05,20:25,Espinafre,Legumes,4.4,1,4.4,Bruno Costa,full-time
2022-07-05,19:31,Pimento Vermelho,Legumes,2.68,4,10.72,Eduarda Lopes,part-time 30h
2022-07-05,15:45,Feijão Frade,Legumes,3.84,5,19.2,Gabriela Pinto,part-time 25h
2022-07-05,19:59,Ervilha com Cenoura,Legumes,4.48,4,17.92,Fábio Nunes,part-time 25h
2022-07-06,9:17,Mix Mediterrâneo,Legumes,5.32,1,5.32,Carla Mendes,part-time 30h
2022-07-06,12:27,Feijão Frade,Legumes,3.62,1,3.62,Fábio Nunes,part-time 25h
2022-07-06,9:03,Lentilha,Legumes,4.08,4,16.32,Eduarda Lopes,part-time 30h
2022-07-06,18:45,Cenoura,Legumes,4.58,4,18.32,Fábio Nunes,part-time 25h
2022-07-06,10:41,Ervilha,Legumes,2.16,5,10.8,Bruno Costa,full-time
2022-07-06,13:56,Mix Mediterrâneo,Legumes,4.34,4,17.36,Gabriela Pinto,part-time 25h
2022-07-06,10:11,Milho Baby,Legumes,4.8,2,9.6,Gabriela Pinto,part-time 25h
2022-07-06,18:46,Feijão Vermelho,Legumes,3.33,1,3.33,Ana Silva,full-time
2022-07-06,12:52,Grão de Bico,Legumes,3.57,5,17.85,Fábio Nunes,part-time 25h
2022-07-06,9:27,Jardineira de Legumes,Legumes,3.71,3,11.13,Carla Mendes,part-time 30h
2022-07-06,13:37,Brócolis,Legumes,4.31,3,12.93,Fábio Nunes,part-time 25h
2022-07-06,11:07,Jardineira de Legumes,Legumes,3.93,4,15.72,Fábio Nunes,part-time 25h
2022-07-06,19:40,Milho Baby,Legumes,4.5,5,22.5,Carla Mendes,part-time 30h
2022-07-07,19:59,Cenoura,Legumes,4.92,5,24.6,Gabriela Pinto,part-time 25h
2022-07-07,20:00,Feijão Branco,Legumes,3.89,3,11.67,Fábio Nunes,part-time 25h
2022-07-07,9:54,Alcachofra,Legumes,2.44,1,2.44,Gabriela Pinto,part-time 25h
2022-07-07,11:56,Abóbora,Legumes,4.96,2,9.92,Bruno Costa,full-time
2022-07-07,9:41,Pepino em Conserva,Legumes,5.21,3,15.63,Bruno Costa,full-time
2022-07-08,17:50,Berinjela,Legumes,4.3,2,8.6,Eduarda Lopes,part-time 30h
2022-07-08,15:15,Mix Mediterrâneo,Legumes,3.66,1,3.66,Eduarda Lopes,part-time 30h
2022-07-08,15:11,Abobrinha,Legumes,4.74,2,9.48,Carla Mendes,part-time 30h
2022-07-08,10:52,Cenoura,Legumes,4.72,1,4.72,Eduarda Lopes,part-time 30h
2022-07-08,9:39,Pepino em Conserva,Legumes,4.83,5,24.15,Diogo Rocha,part-time 30h
2022-07-08,17:14,Feijão Preto,Legumes,2.15,3,6.45,Fábio Nunes,part-time 25h
2022-07-08,10:06,Ervilha,Legumes,3.0,3,9.0,Carla Mendes,part-time 30h
2022-07-08,18:47,Espargos,Legumes,4.0,3,12.0,Bruno Costa,full-time
2022-07-08,18:19,Brócolis,Legumes,3.82,2,7.64,Eduarda Lopes,part-time 30h
2022-07-09,12:14,Grão de Bico,Legumes,2.27,2,4.54,Eduarda Lopes,part-time 30h
2022-07-09,14:48,Cogumelos,Legumes,5.52,1,5.52,Diogo Rocha,part-time 30h
2022-07-09,11:09,Abobrinha,Legumes,4.58,5,22.9,Diogo Rocha,part-time 30h
2022-07-09,9:06,Cebola em Conserva,Legumes,3.44,3,10.32,Diogo Rocha,part-time 30h
2022-07-09,13:14,Feijão Vermelho,Legumes,5.95,5,29.75,Ana Silva,full-time
2022-07-09,17:36,Espinafre,Legumes,3.59,4,14.36,Eduarda Lopes,part-time 30h
2022-07-09,20:04,Tomate Seco,Legumes,3.92,4,15.68,Bruno Costa,full-time
2022-07-09,20:27,Mistura de Legumes,Legumes,5.54,5,27.7,Gabriela Pinto,part-time 25h
2022-07-09,17:36,Lentilha,Legumes,5.1,5,25.5,Gabriela Pinto,part-time 25h
2022-07-09,12:14,Beterraba,Legumes,3.0,3,9.0,Diogo Rocha,part-time 30h
2022-07-10,16:52,Beterraba,Legumes,3.34,3,10.02,Diogo Rocha,part-time 30h
2022-07-10,14:36,Feijão Manteiga,Legumes,2.3,4,9.2,Ana Silva,full-time
2022-07-10,16:23,Mix Mediterrâneo,Legumes,5.45,3,16.35,Carla Mendes,part-time 30h
2022-07-10,10:11,Beterraba,Legumes,4.1,5,20.5,Ana Silva,full-time
2022-07-10,13:29,Espargos,Legumes,2.83,5,14.15,Bruno Costa,full-time
2022-07-10,18:16,Palmito,Legumes,5.82,1,5.82,Fábio Nunes,part-time 25h
2022-07-10,16:16,Milho Doce,Legumes,5.55,5,27.75,Bruno Costa,full-time
2022-07-10,13:55,Couve Flor,Legumes,5.26,4,21.04,Gabriela Pinto,part-time 25h
2022-07-10,14:38,Feijão Frade,Legumes,3.43,1,3.43,Gabriela Pinto,part-time 25h
2022-07-10,17:22,Milho Picante,Legumes,3.61,4,14.44,Eduarda Lopes,part-time 30h
2022-07-10,18:42,Couve Flor,Legumes,4.62,4,18.48,Carla Mendes,part-time 30h
2022-07-11,18:47,Abobrinha,Legumes,4.54,2,9.08,Ana Silva,full-time
2022-07-11,12:53,Lentilha Vermelha,Legumes,4.46,2,8.92,Diogo Rocha,part-time 30h
2022-07-11,11:29,Lentilha Vermelha,Legumes,2.11,3,6.33,Fábio Nunes,part-time 25h
2022-07-11,16:36,Pimento Amarelo,Legumes,4.92,3,14.76,Diogo Rocha,part-time 30h
2022-07-11,14:00,Berinjela,Legumes,3.08,4,12.32,Fábio Nunes,part-time 25h
2022-07-11,16:00,Pimento Vermelho,Legumes,2.71,5,13.55,Carla Mendes,part-time 30h
2022-07-11,10:12,Chucrute,Legumes,2.56,2,5.12,Diogo Rocha,part-time 30h
2022-07-11,17:13,Feijão Frade,Legumes,4.52,3,13.56,Gabriela Pinto,part-time 25h
2022-07-11,11:51,Berinjela,Legumes,2.58,3,7.74,Carla Mendes,part-time 30h
2022-07-11,19:14,Lentilha,Legumes,2.55,2,5.1,Bruno Costa,full-time
2022-07-12,12:45,Espargos,Legumes,2.84,3,8.52,Gabriela Pinto,part-time 25h
2022-07-12,15:17,Pimento Assado,Legumes,2.65,4,10.6,Gabriela Pinto,part-time 25h
2022-07-12,16:53,Abóbora,Legumes,3.99,1,3.99,Fábio Nunes,part-time 25h
2022-07-12,12:12,Mix Orgânico,Legumes,2.63,2,5.26,Gabriela Pinto,part-time 25h
2022-07-12,12:34,Soja,Legumes,3.59,2,7.18,Bruno Costa,full-time
2022-07-12,15:33,Ervilha com Cenoura,Legumes,5.47,2,10.94,Carla Mendes,part-time 30h
2022-07-12,10:59,Puré de Tomate,Legumes,2.51,2,5.02,Carla Mendes,part-time 30h
2022-07-13,9:35,Espinafre,Legumes,5.39,5,26.95,Diogo Rocha,part-time 30h
2022-07-13,16:44,Beterraba,Legumes,2.22,3,6.66,Gabriela Pinto,part-time 25h
2022-07-13,15:38,Abóbora,Legumes,5.08,2,10.16,Gabriela Pinto,part-time 25h
2022-07-13,20:30,Feijão Frade,Legumes,2.31,2,4.62,Carla Mendes,part-time 30h
2022-07-13,15:09,Mistura de Legumes,Legumes,3.36,5,16.8,Bruno Costa,full-time
2022-07-13,15:26,Brócolis,Legumes,2.0,2,4.0,Bruno Costa,full-time
2022-07-13,12:22,Ervilha,Legumes,4.94,2,9.88,Bruno Costa,full-time
2022-07-13,16:13,Beterraba,Legumes,2.88,5,14.4,Gabriela Pinto,part-time 25h
2022-07-13,13:00,Puré de Tomate,Legumes,2.47,3,7.41,Ana Silva,full-time
2022-07-13,16:49,Espinafre,Legumes,3.35,5,16.75,Eduarda Lopes,part-time 30h
2022-07-13,17:48,Milho Picante,Legumes,3.49,4,13.96,Ana Silva,full-time
2022-07-13,17:53,Pimento Vermelho,Legumes,2.41,2,4.82,Gabriela Pinto,part-time 25h
2022-07-13,19:16,Puré de Tomate,Legumes,5.23,5,26.15,Fábio Nunes,part-time 25h
2022-07-13,14:03,Cebola em Conserva,Legumes,4.88,1,4.88,Diogo Rocha,part-time 30h
2022-07-13,18:17,Feijão Frade,Legumes,3.48,2,6.96,Eduarda Lopes,part-time 30h
2022-07-14,12:43,Feijão Branco,Legumes,3.75,1,3.75,Diogo Rocha,part-time 30h
2022-07-14,17:37,Tomate Pelado,Legumes,2.43,3,7.29,Fábio Nunes,part-time 25h
2022-07-14,15:09,Cenoura,Legumes,4.79,2,9.58,Bruno Costa,full-time
2022-07-14,19:47,Soja,Legumes,5.2,3,15.6,Ana Silva,full-time
2022-07-14,16:06,Lentilha,Legumes,3.61,4,14.44,Diogo Rocha,part-time 30h
2022-07-14,19:33,Feijão Preto,Legumes,2.93,3,8.79,Eduarda Lopes,part-time 30h
2022-07-14,17:47,Espargos,Legumes,2.29,4,9.16,Diogo Rocha,part-time 30h
2022-07-14,16:15,Palmito,Legumes,3.81,4,15.24,Carla Mendes,part-time 30h
2022-07-14,19:32,Feijão Manteiga,Legumes,3.58,4,14.32,Carla Mendes,part-time 30h
2022-07-14,19:08,Alcachofra,Legumes,5.38,3,16.14,Bruno Costa,full-time
2022-07-14,16:59,Lentilha Vermelha,Legumes,4.46,1,4.46,Carla Mendes,part-time 30h
2022-07-14,15:24,Puré de Tomate,Legumes,5.1,1,5.1,Diogo Rocha,part-time 30h
2022-07-15,11:23,Mix Asiático,Legumes,4.89,3,14.67,Carla Mendes,part-time 30h
2022-07-15,12:10,Espargos,Legumes,5.54,3,16.62,Carla Mendes,part-time 30h
2022-07-15,13:04,Abóbora,Legumes,2.23,5,11.15,Gabriela Pinto,part-time 25h
